repo_id,contributor_login,user_id,type,site_admin
28457823,aquelemiguel,5618493,User,False
28457823,nicoletlopez,27429491,User,False
28457823,oalhait,5378470,User,False
28457823,prateekgoel,8016566,User,False
28457823,prabhakaryadav2003,114614952,User,False
28457823,rarmatei,5975076,User,False
28457823,Redhairedgadget,32018908,User,False
28457823,RichardLim00,38887201,User,False
28457823,sanskriti2005,150411024,User,False
28457823,valenzsa,41457708,User,False
28457823,shafrazi,20836739,User,False
28457823,abisz,7287780,User,False
28457823,Sneerbol,23613367,User,False
28457823,tahmidulkarim,15308261,User,False
28457823,RBenBeach,40813528,User,False
28457823,mpmaan,34267628,User,False
28457823,Hpauric,21220107,User,False
28457823,paulywill,602422,User,False
28457823,AtelesPaniscus,25513147,User,False
28457823,o-rashad,24830039,User,False
28457823,NolanChan,1487616,User,False
28457823,hegdenischay,28584388,User,False
28457823,ncaron,13804601,User,False
28457823,NicholausJ,15386845,User,False
28457823,yves1011,38882589,User,False
28457823,winsonrich,42903383,User,False
28457823,wilstenholme,14347683,User,False
28457823,tommygebru,7606025,User,False
28457823,sonorangirl,6051437,User,False
28457823,semantic-release-bot,32174276,User,False
28457823,olhadon,5810876,User,False
28457823,codetwinkles,8458817,User,False
28457823,melascuco,5338375,User,False
28457823,letalumil,4415850,User,False
28457823,jasonranney,41494502,User,False
28457823,fuserMRX,16269157,User,False
28457823,elazzabi,12542046,User,False
28457823,ds-91,37281604,User,False
28457823,absentMindedDeveloper,35352701,User,False
28457823,KravMaguy,37171082,User,False
28457823,ZebulanStanphill,19592990,User,False
28457823,dyx9,40338102,User,False
28457823,waldoluisribeiro,30444355,User,False
28457823,xnt,309783,User,False
28457823,Thaurin,25082666,User,False
28457823,felixonmars,1006477,User,False
28457823,evertonrbraga,25904662,User,False
28457823,Evaldas22,16511316,User,False
28457823,DusanSacha,16412025,User,False
28457823,dulcehc,19391835,User,False
28457823,dorelljames,977413,User,False
28457823,djordjelacmanovic,9920385,User,False
28457823,davidpucheta,4172210,User,False
28457823,codeman869,10450602,User,False
28457823,treece,3117424,User,False
28457823,agilebelma,30101196,User,False
28457823,bearz314,9364343,User,False
28457823,lsomacruzl,44284019,User,False
28457823,dervish86,2182264,User,False
28457823,alanpaulprice,23743415,User,False
28457823,Ajay-2005,125485357,User,False
28457823,aiganymus,24257171,User,False
28457823,Agung1606,107747646,User,False
28457823,AdilsonMoraes,27022492,User,False
28457823,adityaarakeri,10237496,User,False
28457823,nativedone,20998754,User,False
28457823,duffn,3457341,User,False
28457823,nathanhannig,8210763,User,False
28457823,NailRusty,24697194,User,False
28457823,marcusparsons,10608765,User,False
28457823,iceicelogan,44328625,User,False
28457823,LeoGuilherme,44615796,User,False
28457823,Hahlh,45669613,User,False
28457823,lalov1,7785251,User,False
28457823,KrsBB,44288174,User,False
28457823,eulerkochy,33925317,User,False
28457823,JosephinesGhost,2864891,User,False
28457823,gabrieldomene,17085735,User,False
28457823,storbeck,449874,User,False
28457823,GonzaloGM,77448,User,False
28457823,Roxicaro,33491428,User,False
28457823,iabrenne,24214306,User,False
28457823,jamigibbs,872479,User,False
28457823,jnahan,62906996,User,False
28457823,jonathanihm,6002459,User,False
28457823,pha3t0n,13081611,User,False
28457823,lugDroid,12819631,User,False
28457823,amit-deshwal,30006202,User,False
28457823,aosimeon,26606891,User,False
28457823,amygonzales,41878493,User,False
28457823,noandersonls,28235226,User,False
28457823,agsh,576263,User,False
28457823,rxxsta,37952239,User,False
28457823,don0t,44277272,User,False
28457823,abutler911,7230233,User,False
28457823,angelisamaria,37790192,User,False
28457823,atabas,1936040,User,False
28457823,AntTAKEOVER,15164241,User,False
28457823,AnugrahRochmat,5465919,User,False
28457823,Arif-Khalid,88131400,User,False
28457823,alex-hjkl,886965,User,False
