user_id,repo_id,exact_contributions
54233,29028775,1
14371067,31792824,1
85481745,100060912,1
38110926,29028775,1
5575356,19415064,1
16842774,22067521,1
107679,22067521,1
39854385,103633984,1
37077048,103633984,1
60199872,6296790,1
10867769,20904437,1
2079998,19415064,1
126604,31792824,1
22075798,529502,1
61568,6296790,1
5383325,20904437,1
17959794,77213120,1
1168515,100060912,1
162624394,203587744,1
162974,77213120,1
22034115,246335987,1
657536,74627617,1
51299714,896335270,1
88576153,246335987,1
16923217,203587744,1
4445535,843222,1
1006058,74627617,1
763605,27193779,1
13161470,27193779,1
74001504,896335270,1
72342196,843222,1
7660642,74627617,1
37827216,27193779,1
94752445,896335270,1
32976334,203587744,1
742359,74627617,1
8776771,77213120,1
77890144,246335987,1
15670247,246335987,1
51132453,203587744,1
1381063,896335270,1
166421195,896335270,1
37303,27193779,1
109690,27193779,1
107124766,203587744,1
8103276,843222,1
48262759,74627617,1
15660721,843222,1
47485031,246335987,1
2633321,77213120,1
16019542,77213120,1
237668165,896335270,1
1659870,843222,1
2905620,74627617,1
1297909,27193779,1
57899138,203587744,1
17535,27193779,1
16746759,27193779,1
9822340,246335987,1
558596,843222,1
89951503,77213120,1
39457530,246335987,1
5332808,74627617,1
838505,74627617,1
55899543,843222,1
20015201,203587744,1
7854873,896335270,1
275747205,896335270,1
58251560,77213120,1
1784879,203587744,1
75836904,246335987,1
5951524,77213120,1
38689620,843222,1
12343178,27193779,1
2252884,74627617,1
569111,843222,1
59049879,246335987,1
116778989,74627617,1
33339996,77213120,1
3038254,27193779,1
149986191,896335270,1
29805363,77213120,1
5004319,203587744,1
9076687,203587744,1
16401199,246335987,1
4182382,843222,1
1361258,896335270,1
49943249,27193779,1
56660362,74627617,1
8575789,896335270,1
12777771,246335987,1
8487294,203587744,1
7396694,74627617,1
6656373,843222,1
5559820,27193779,1
31427850,77213120,1
33993199,896335270,1
56554110,74627617,1
22714518,246335987,1
1080837,843222,1
2367456,77213120,1
15640895,843222,1
1221893,246335987,1
393817,203587744,1
170042,74627617,1
38468163,203587744,1
629276,896335270,1
18033231,27193779,1
30269583,74627617,1
20328966,77213120,1
22633385,246335987,1
98330,843222,1
35609032,203587744,1
38361244,77213120,1
48163546,27193779,1
240731,896335270,1
16393876,27193779,1
202360536,896335270,1
35386445,74627617,1
113248,246335987,1
29507703,74627617,1
5279257,27193779,1
23342943,203587744,1
10962709,246335987,1
10117348,843222,1
20244800,203587744,1
16569888,896335270,1
1105687,77213120,1
6438760,77213120,1
317464,27193779,1
7148165,843222,1
1140767,203587744,1
48565914,246335987,1
19320096,77213120,1
11466941,896335270,1
434122,843222,1
15102816,74627617,1
428788,27193779,1
27980953,896335270,1
48163890,203587744,1
15680379,27193779,1
32851879,246335987,1
25377562,203587744,1
14346945,246335987,1
3754741,843222,1
74518027,74627617,1
88243938,77213120,1
6888027,246335987,1
1522149,896335270,1
358714,77213120,1
13863948,74627617,1
65934663,27193779,1
7712241,843222,1
49079271,203587744,1
191881,896335270,1
641278,843222,1
7147550,77213120,1
74139498,27193779,1
263196991,896335270,1
1642021,74627617,1
16812282,203587744,1
13795788,843222,1
32335502,896335270,1
75172925,246335987,1
76741905,203587744,1
42645847,27193779,1
36803521,77213120,1
19281800,843222,1
48593815,77213120,1
34811668,246335987,1
4823784,74627617,1
71897199,843222,1
19855907,77213120,1
1526883,27193779,1
1445635,896335270,1
5426924,246335987,1
8269593,74627617,1
1180956,843222,1
29895376,896335270,1
42794878,27193779,1
466,74627617,1
250138,74627617,1
61531170,203587744,1
120991635,246335987,1
12551007,27193779,1
26752,896335270,1
8546709,77213120,1
112538603,203587744,1
1695820,203587744,1
726365,74627617,1
19996309,77213120,1
541999,896335270,1
61125068,246335987,1
579833,843222,1
34351980,203587744,1
3367801,27193779,1
30787981,246335987,1
172594,77213120,1
98966754,843222,1
14261123,203587744,1
16047980,843222,1
116210850,203587744,1
1353171,77213120,1
47718845,246335987,1
23742082,74627617,1
82411321,896335270,1
33973272,27193779,1
737657,74627617,1
50589752,74627617,1
111823,843222,1
81016616,246335987,1
131406,27193779,1
101149675,203587744,1
58987282,77213120,1
378148,74627617,1
78788115,896335270,1
579,27193779,1
28685065,27193779,1
39555268,246335987,1
1911416,77213120,1
91759678,843222,1
30106257,896335270,1
59578479,896335270,1
70220760,843222,1
29384861,203587744,1
501943,246335987,1
2292715,77213120,1
3075945,74627617,1
37772591,27193779,1
6707029,77213120,1
20426079,246335987,1
109857699,896335270,1
72589251,74627617,1
26755098,77213120,1
20747466,203587744,1
73059070,203587744,1
23220766,246335987,1
194557348,896335270,1
68735943,27193779,1
28569802,246335987,1
4193992,843222,1
5066466,843222,1
13887724,896335270,1
6440374,77213120,1
8374618,74627617,1
5847587,27193779,1
13200110,843222,1
11386903,203587744,1
90474550,843222,1
3875050,74627617,1
1011483,74627617,1
30870051,27193779,1
17722102,246335987,1
195701633,896335270,1
4421720,27193779,1
212777562,896335270,1
6699959,203587744,1
475955,77213120,1
16024985,203587744,1
53093688,77213120,1
26553092,74627617,1
55480610,203587744,1
834350,77213120,1
555645,27193779,1
42420548,246335987,1
61679398,843222,1
43379546,896335270,1
109857525,246335987,1
20432815,27193779,1
241643231,896335270,1
79304610,843222,1
37798980,77213120,1
49353607,74627617,1
3113052,74627617,1
1424963,27193779,1
16274957,203587744,1
2875129,843222,1
22332532,74627617,1
12425057,77213120,1
119074581,843222,1
6344099,246335987,1
33557095,27193779,1
4027404,896335270,1
916918,246335987,1
181974490,246335987,1
44102335,203587744,1
67073,843222,1
13391129,77213120,1
68893442,896335270,1
26859719,203587744,1
7132064,896335270,1
32743409,246335987,1
1855905,74627617,1
9262426,27193779,1
9524411,27193779,1
1321817,203587744,1
730361,843222,1
31502796,896335270,1
1190768,77213120,1
32046070,203587744,1
5031276,74627617,1
22633385,77213120,1
62207008,246335987,1
291576,843222,1
11682198,246335987,1
120543954,74627617,1
29247195,843222,1
679311,74627617,1
72378463,203587744,1
2147516,74627617,1
15952,27193779,1
2574275,203587744,1
102507786,896335270,1
65439874,896335270,1
24233171,246335987,1
270965193,77213120,1
1211498,27193779,1
182588368,896335270,1
185939704,246335987,1
418097,27193779,1
42506454,77213120,1
6484332,843222,1
199224627,203587744,1
3889017,27193779,1
29167842,77213120,1
2680980,843222,1
983211,77213120,1
20458990,74627617,1
22745294,896335270,1
2365790,843222,1
32061883,896335270,1
40151305,246335987,1
68171111,246335987,1
12643853,203587744,1
560476,246335987,1
166891,27193779,1
41635105,77213120,1
20302208,74627617,1
45405841,896335270,1
45469,27193779,1
9434801,203587744,1
263366,843222,1
29561980,203587744,1
6832790,77213120,1
630134,843222,1
42478342,74627617,1
48565602,896335270,1
25240528,843222,1
4815,27193779,1
54999,74627617,1
24809481,246335987,1
32558537,77213120,1
81920698,246335987,1
1227759,843222,1
65019388,203587744,1
210226755,77213120,1
28985487,896335270,1
14862687,74627617,1
78281477,203587744,1
972834,27193779,1
210887108,203587744,1
1356314,27193779,1
1124655,896335270,1
849801,77213120,1
30412615,74627617,1
38194372,246335987,1
1875270,74627617,1
86304,843222,1
62456287,77213120,1
14091407,94911145,1
89353,27193779,1
46977,843222,1
11898068,596115135,1
2721901,94911145,1
7818164,193215554,1
35987327,11730342,1
70268807,203587744,1
767083,596115135,1
182549074,1042367133,1
3641499,11730342,1
72345076,246335987,1
474763,896335270,1
206923095,193215554,1
19144982,11730342,1
35087196,94911145,1
126087,1042367133,1
1171608,193215554,1
3318934,94911145,1
18152044,1042367133,1
13180040,193215554,1
137969418,596115135,1
61872,193215554,1
42106787,94911145,1
23555178,11730342,1
507615,34526884,1
8372385,11730342,1
1379064,94911145,1
60299878,1042367133,1
130782,1042367133,1
2295742,596115135,1
1438884,94911145,1
6326007,11730342,1
1009726,11730342,1
47157243,596115135,1
16350320,193215554,1
107938570,193215554,1
25554416,11730342,1
1142958,596115135,1
5378891,34526884,1
2084639,193215554,1
107146784,596115135,1
155267841,596115135,1
4659633,11730342,1
257004,193215554,1
49217418,34526884,1
820587,94911145,1
3580607,34526884,1
27722486,34526884,1
7411939,596115135,1
8497130,94911145,1
16154655,193215554,1
42906704,94911145,1
11169954,11730342,1
16033313,11730342,1
735253,596115135,1
113608678,193215554,1
465125,34526884,1
5238698,94911145,1
117748716,34526884,1
189780094,596115135,1
11005974,596115135,1
13595509,34526884,1
174262224,596115135,1
1835838,193215554,1
7295623,596115135,1
2361388,94911145,1
23168063,94911145,1
10339692,11730342,1
37118134,94911145,1
29775873,34526884,1
768394,193215554,1
20642641,11730342,1
26263658,11730342,1
7443383,94911145,1
986235,193215554,1
13050025,11730342,1
200876,34526884,1
104278804,596115135,1
224960413,596115135,1
7817971,193215554,1
16452789,94911145,1
11925053,11730342,1
27929511,94911145,1
28615678,11730342,1
8186664,34526884,1
13869200,11730342,1
6802825,34526884,1
541524,193215554,1
2855641,94911145,1
3857275,193215554,1
16186659,11730342,1
190900683,596115135,1
1239359,193215554,1
7935283,596115135,1
10286961,34526884,1
6134547,34526884,1
8056201,11730342,1
88981777,94911145,1
7017767,34526884,1
193224892,596115135,1
36246732,193215554,1
332575,193215554,1
11349081,94911145,1
55363177,596115135,1
6234038,193215554,1
84733002,596115135,1
155267286,596115135,1
36219292,94911145,1
8358236,34526884,1
46770502,94911145,1
93522192,94911145,1
63422671,11730342,1
11837762,11730342,1
32004925,34526884,1
3475007,193215554,1
1265888,11730342,1
8090076,193215554,1
15819224,34526884,1
8306959,11730342,1
143420031,596115135,1
192325396,596115135,1
17585121,11730342,1
41318449,94911145,1
200669683,596115135,1
22797946,193215554,1
17835373,193215554,1
10890665,11730342,1
22157081,193215554,1
6828924,34526884,1
24520193,34526884,1
133153661,596115135,1
58873641,94911145,1
1237528,94911145,1
39960606,94911145,1
6628666,34526884,1
566097,34526884,1
957321,11730342,1
46193318,193215554,1
219516383,596115135,1
54506108,193215554,1
122114536,596115135,1
89814003,11730342,1
17755202,34526884,1
140454972,596115135,1
23704367,94911145,1
14831261,34526884,1
59312002,34526884,1
186083,193215554,1
11155177,11730342,1
113778748,94911145,1
9060043,11730342,1
223459216,596115135,1
61503739,94911145,1
88301866,11730342,1
33628402,193215554,1
865030,193215554,1
155266597,596115135,1
1110414,94911145,1
7301773,34526884,1
17667652,11730342,1
63070500,193215554,1
110618581,193215554,1
7971419,34526884,1
7665932,11730342,1
1290376,193215554,1
175736049,596115135,1
66234749,34526884,1
20452814,94911145,1
130013,94911145,1
23644433,11730342,1
3264051,596115135,1
865534,193215554,1
38714194,34526884,1
66145311,596115135,1
11851303,11730342,1
112228030,34526884,1
5180118,193215554,1
6205961,94911145,1
13121330,94911145,1
16832802,34526884,1
192528104,596115135,1
36215014,596115135,1
4220570,11730342,1
2011119,34526884,1
61436060,596115135,1
23007879,94911145,1
3990917,11730342,1
5403662,193215554,1
22289445,11730342,1
1529258,193215554,1
5470233,94911145,1
82765353,34526884,1
98899785,596115135,1
25420279,596115135,1
4251,94911145,1
20756439,94911145,1
3705199,11730342,1
14918822,34526884,1
903488,94911145,1
1040903,193215554,1
10607168,34526884,1
18677354,34526884,1
502178,193215554,1
102931,193215554,1
33278950,11730342,1
224964845,596115135,1
1370857,596115135,1
1889044,11730342,1
2687921,94911145,1
976608,11730342,1
219274369,596115135,1
106069,11730342,1
5836790,34526884,1
13086334,193215554,1
22633385,596115135,1
5035925,34526884,1
193115,193215554,1
16292606,11730342,1
193699300,596115135,1
1179603,34526884,1
42909013,193215554,1
107134031,94911145,1
1300981,94911145,1
4943487,94911145,1
5304093,11730342,1
100924403,34526884,1
65276001,193215554,1
3350651,94911145,1
726476,193215554,1
13997305,11730342,1
5719547,34526884,1
50827900,596115135,1
20106478,11730342,1
12540776,596115135,1
83531587,11730342,1
46048038,193215554,1
3721291,596115135,1
18077405,94911145,1
39735858,193215554,1
10528926,596115135,1
11358567,94911145,1
1097953,596115135,1
240770,11730342,1
62086147,34526884,1
33770367,34526884,1
47104575,34526884,1
463313,193215554,1
16447834,94911145,1
20483211,94911145,1
1823547,599320067,1
77489537,596115135,1
189517297,193215554,1
6060475,94911145,1
9677898,34526884,1
2285017,11730342,1
3526753,90796663,1
19861299,15111821,1
49827327,34526884,1
142373040,27574418,1
72739794,323048702,1
2063244,11730342,1
614934,27574418,1
22633385,193215554,1
38436475,699532645,1
53072963,94911145,1
35319980,596115135,1
9658355,15634981,1
8593927,14440270,1
93699660,323048702,1
128902289,14440270,1
5953584,699532645,1
65309358,14440270,1
59530749,599320067,1
7817963,15111821,1
9215315,15111821,1
50304111,15634981,1
19764492,15634981,1
29843691,323048702,1
66484,699532645,1
22361503,14440270,1
457659,27574418,1
128755,90796663,1
1220396,323048702,1
86251631,599320067,1
92302738,15634981,1
114949635,599320067,1
4390485,27574418,1
62040526,90796663,1
25282854,699532645,1
16140639,15111821,1
7344640,90796663,1
2886187,15111821,1
42311775,323048702,1
708488,15634981,1
19514231,27574418,1
613990,14440270,1
100017,90796663,1
122410226,699532645,1
27742,27574418,1
11932512,323048702,1
1196565,15111821,1
8369011,90796663,1
6767335,599320067,1
957321,14440270,1
14320095,699532645,1
62918360,27574418,1
48529566,599320067,1
1151394,15634981,1
15361251,323048702,1
3983683,14440270,1
39230796,599320067,1
2291463,90796663,1
825331,14440270,1
63456504,599320067,1
9774614,27574418,1
114890815,323048702,1
37613182,15111821,1
22248849,15634981,1
80816622,27574418,1
4995967,699532645,1
1418924,15111821,1
1207385,15634981,1
4353345,90796663,1
1863707,15634981,1
42621369,323048702,1
373482,599320067,1
66783,699532645,1
6800091,27574418,1
10408206,323048702,1
135109076,15111821,1
52418412,699532645,1
4009570,90796663,1
23118123,14440270,1
1091472,14440270,1
4313971,15111821,1
14961526,599320067,1
145553014,15634981,1
4660275,699532645,1
19614814,90796663,1
30228,27574418,1
19511013,323048702,1
2281088,14440270,1
9639995,90796663,1
13910652,599320067,1
8849554,15634981,1
6809612,599320067,1
18718008,699532645,1
6400093,90796663,1
5822067,14440270,1
2658545,15634981,1
23350634,323048702,1
126723338,15111821,1
102987839,699532645,1
1110337,15634981,1
34566744,90796663,1
1558179,15111821,1
57392,27574418,1
56031,14440270,1
15996445,323048702,1
20822924,27574418,1
1081448,599320067,1
885054,699532645,1
225897,27574418,1
46619047,15111821,1
1563316,14440270,1
46056498,599320067,1
38477812,323048702,1
5453359,90796663,1
954720,90796663,1
483531,15634981,1
78375245,15111821,1
11426437,323048702,1
20149481,599320067,1
45235678,15111821,1
74437590,14440270,1
67321817,699532645,1
2883539,323048702,1
1621768,15634981,1
2743798,699532645,1
99382674,27574418,1
8750135,15634981,1
5158408,27574418,1
34774712,599320067,1
1168252,14440270,1
16468607,323048702,1
48796551,14440270,1
68884486,599320067,1
893846,27574418,1
16814830,599320067,1
10059264,90796663,1
32759850,15111821,1
7943856,699532645,1
1435934,699532645,1
235027,14440270,1
752293,27574418,1
1171691,90796663,1
17506575,15634981,1
19229423,15111821,1
1439605,323048702,1
1482681,15634981,1
2109932,90796663,1
11479672,14440270,1
4209276,699532645,1
52186778,15111821,1
3826210,699532645,1
12621691,90796663,1
45187468,323048702,1
95672,27574418,1
14020716,599320067,1
3387175,27574418,1
13206601,15634981,1
95497005,15634981,1
8739626,699532645,1
69819079,15111821,1
27746333,90796663,1
106575910,599320067,1
6210214,15111821,1
6695226,27574418,1
6374614,14440270,1
11327529,323048702,1
116559051,323048702,1
22427,599320067,1
76705401,15634981,1
32169182,323048702,1
1554127,15634981,1
38694490,15111821,1
41921395,15634981,1
5192288,90796663,1
15335197,14440270,1
3930400,15111821,1
123082059,90796663,1
50458098,14440270,1
352956,27574418,1
44236526,599320067,1
2521628,155220641,1
2099442,14440270,1
65306057,699532645,1
5464587,27574418,1
126168589,323048702,1
23034060,699532645,1
46934916,699532645,1
48948963,15111821,1
8153113,14440270,1
13070349,90796663,1
7353373,155220641,1
16666458,27574418,1
1229365,699532645,1
23168063,323048702,1
5459617,15111821,1
6376721,15634981,1
6620164,15111821,1
1826067,90796663,1
391371,15634981,1
35901082,155220641,1
345102,90796663,1
4968894,14440270,1
132141463,699532645,1
6539031,27574418,1
5821592,323048702,1
10114577,27574418,1
919147,14440270,1
30755778,155220641,1
222222878,323048702,1
542168,15111821,1
6943389,15111821,1
6733660,15634981,1
1222752,27574418,1
20697655,15634981,1
18602289,699532645,1
7962223,14440270,1
12240844,155220641,1
4996462,90796663,1
28286961,15634981,1
56277891,323048702,1
3889585,90796663,1
76205196,27574418,1
41910672,323048702,1
9278059,14440270,1
53076075,699532645,1
23423619,155220641,1
12833794,27574418,1
22766463,323048702,1
5433410,90796663,1
192128226,699532645,1
106960996,699532645,1
497310,27574418,1
10676103,155220641,1
56926487,15111821,1
169967362,323048702,1
999523,14440270,1
62965063,15634981,1
6671067,90796663,1
1002811,90796663,1
3089525,15634981,1
7637655,14440270,1
48595927,155220641,1
54135831,699532645,1
261502,15111821,1
183524078,15111821,1
161756,1334369,1
154586901,323048702,1
9249387,14440270,1
11552774,90796663,1
12866554,155220641,1
19530599,15111821,1
262560,1334369,1
52510339,323048702,1
3619403,323048702,1
30827238,699532645,1
41305715,15634981,1
326577,155220641,1
16373015,15111821,1
100715397,155220641,1
41547,1334369,1
16548994,14440270,1
83959489,15634981,1
19669673,15634981,1
1045347,90796663,1
1270425,14440270,1
70515951,699532645,1
11146029,90796663,1
3892,1334369,1
20739674,323048702,1
4040733,15111821,1
3691490,1334369,1
865063,1334369,1
3888965,90796663,1
83900570,699532645,1
29195190,323048702,1
1861190,15111821,1
13400398,15634981,1
8796347,699532645,1
49240599,155220641,1
1795582,14440270,1
78945904,15634981,1
108553712,14440270,1
71554963,155220641,1
17216317,90796663,1
218751872,15111821,1
4061736,699532645,1
4327333,14440270,1
125876072,323048702,1
26537646,699532645,1
945528,15111821,1
48327001,155220641,1
4968379,699532645,1
39438,15634981,1
1671979,14440270,1
151337,1334369,1
5096640,90796663,1
1218087,15634981,1
22614925,155220641,1
7925588,323048702,1
6045025,155220641,1
1480063,1334369,1
272709,90796663,1
242162051,15111821,1
7537712,14440270,1
2397650,15634981,1
6468591,323048702,1
2301202,90796663,1
96926916,699532645,1
82187522,323048702,1
62662248,323048702,1
12838032,15111821,1
3888578,90796663,1
204321,155220641,1
71965,1334369,1
3624853,15634981,1
142910,1334369,1
2823241,15634981,1
45570310,699532645,1
199847,15111821,1
46647141,90796663,1
57196510,155220641,1
22600644,699532645,1
640558,14440270,1
17558326,14440270,1
32714915,323048702,1
6108819,15111821,1
9801802,15634981,1
3200433,14440270,1
168123,699532645,1
2129872,90796663,1
13938666,14440270,1
27137566,155220641,1
510794,1334369,1
72994819,323048702,1
1935696,90796663,1
6271380,15111821,1
14041572,1334369,1
2037086,15111821,1
47132280,15634981,1
298414,323048702,1
371066,699532645,1
1088051,14440270,1
1642251,1334369,1
16107619,155220641,1
32615911,90796663,1
53887662,15634981,1
59462357,155220641,1
1813121,699532645,1
852433,14440270,1
17618148,155220641,1
1950595,15111821,1
3434677,14440270,1
8872119,15634981,1
29739201,323048702,1
7547356,15634981,1
104772500,15111821,1
22633385,90796663,1
61805754,323048702,1
74535834,155220641,1
195126,699532645,1
868301,90796663,1
355637,1334369,1
31533,1334369,1
6379446,14440270,1
77622465,323048702,1
3653789,155220641,1
46775,699532645,1
9090754,15111821,1
659718,1334369,1
33117082,15634981,1
1312687,1334369,1
6979945,15634981,1
6930284,14440270,1
16336606,699532645,1
143099,1334369,1
260767,699532645,1
3050060,90796663,1
4163034,15111821,1
93869735,155220641,1
35470921,323048702,1
170197,15111821,1
153276757,90796663,1
71611489,323048702,1
3943505,14440270,1
7831895,155220641,1
25082678,15634981,1
24893111,699532645,1
79141224,90796663,1
5558280,15111821,1
497249,1334369,1
25907608,15634981,1
6137845,14440270,1
73148864,15634981,1
184106479,90796663,1
146180665,15111821,1
127500460,323048702,1
3056447,14440270,1
93391238,155220641,1
73884904,155220641,1
19440209,90796663,1
22633385,323048702,1
23423,1334369,1
2947276,699532645,1
4305943,699532645,1
11024,1334369,1
4155337,15111821,1
6639237,15634981,1
56005940,323048702,1
8813276,70107786,1
50119162,103633984,1
2241520,155220641,1
3782,15111821,1
234804,22067521,1
85783070,29028775,1
910151,6296790,1
10632,6498492,1
3112309,14440270,1
24326988,699532645,1
498293,29028775,1
195534,6498492,1
3814021,22067521,1
293473,90796663,1
51784021,20904437,1
9100169,70107786,1
2165463,20904437,1
5868353,29028775,1
5089728,103633984,1
7876997,6498492,1
23646266,29028775,1
32760007,6296790,1
764988,70107786,1
53572196,70107786,1
157940,6296790,1
5463001,20904437,1
2264761,22067521,1
296279,6498492,1
30719351,103633984,1
2510933,6296790,1
7437173,22067521,1
14554,29028775,1
2134568,103633984,1
1634427,20904437,1
230841,70107786,1
33795856,103633984,1
75062358,29028775,1
8797018,6296790,1
18223385,20904437,1
618478,29028775,1
10967987,22067521,1
638068,6296790,1
33126163,103633984,1
12012186,20904437,1
5670050,22067521,1
17655494,22067521,1
29612,6498492,1
83410553,70107786,1
43557,70107786,1
10393198,6498492,1
176037,6498492,1
8045060,103633984,1
40902940,29028775,1
351151,22067521,1
2707245,6296790,1
71486361,22067521,1
4382382,20904437,1
7056691,20904437,1
783207,29028775,1
1297478,103633984,1
1404810,6498492,1
15199031,29028775,1
71859096,103633984,1
20370175,20904437,1
25680926,22067521,1
3112159,6498492,1
18678333,6296790,1
9800850,70107786,1
10669557,6296790,1
8997319,70107786,1
8410793,6498492,1
8517069,20904437,1
472840,22067521,1
47419763,103633984,1
226298,6296790,1
3507287,6498492,1
5980398,70107786,1
9092510,29028775,1
16987322,6498492,1
32184973,103633984,1
2894642,81598961,1
43814140,103633984,1
150163017,20904437,1
217530,70107786,1
110576658,20904437,1
5053714,70107786,1
1643992,6296790,1
8477,22067521,1
1703219,6498492,1
1032965,29028775,1
3358649,6296790,1
571265,70107786,1
16651811,103633984,1
194129,81598961,1
7029942,29028775,1
32481228,29028775,1
365223,20904437,1
14671,70107786,1
6898522,103633984,1
4316501,6498492,1
219470,81598961,1
112644,6296790,1
24455680,70107786,1
13834276,20904437,1
20543833,20904437,1
6691406,6296790,1
211411,29028775,1
144359,81598961,1
17129522,6296790,1
11192051,70107786,1
22076610,103633984,1
708319,29028775,1
22998599,20904437,1
588792,81598961,1
2785791,6498492,1
534392,6296790,1
20258891,20904437,1
22438127,103633984,1
20516055,29028775,1
12272901,70107786,1
175515,6498492,1
501702,6498492,1
6818500,6296790,1
874148,6498492,1
3659035,81598961,1
16191931,103633984,1
798942,29028775,1
1220601,70107786,1
10573038,20904437,1
679277,6296790,1
12499813,103633984,1
508827,103633984,1
1721820,81598961,1
67187467,70107786,1
18497570,103633984,1
4048413,29028775,1
1623689,81598961,1
13149921,6296790,1
19484175,29028775,1
4665100,81598961,1
78495319,6296790,1
176013,70107786,1
133937,6498492,1
4052400,20904437,1
6711845,6498492,1
350770,20904437,1
23662329,6498492,1
97331455,29028775,1
38455472,70107786,1
74179,81598961,1
60500649,6296790,1
260340,6296790,1
14852019,81598961,1
55211,20904437,1
810438,70107786,1
18104686,103633984,1
72922,6498492,1
22123582,29028775,1
6966980,20904437,1
12591890,6498492,1
12381652,103633984,1
5563225,29028775,1
1161508,29028775,1
54418,81598961,1
12589522,103633984,1
1315533,103633984,1
25274700,70107786,1
66944,20904437,1
2283288,6296790,1
4281887,6498492,1
2576509,20904437,1
54965054,6296790,1
9018331,103633984,1
135461,6498492,1
204654,81598961,1
26424691,70107786,1
96719,29028775,1
76232929,70107786,1
179852,20904437,1
210184,81598961,1
10722234,6296790,1
14236753,103633984,1
48841329,103633984,1
24681,6498492,1
18169566,20904437,1
19997982,29028775,1
2040807,29028775,1
464761,20904437,1
476443,81598961,1
101152,70107786,1
1786346,6296790,1
25086,6498492,1
1702255,70107786,1
120543954,6296790,1
2922932,29028775,1
779047,6498492,1
25624924,81598961,1
1397804,103633984,1
292365,70107786,1
14845825,20904437,1
662003,81598961,1
552452,6296790,1
11674906,81598961,1
2595058,29028775,1
25040341,70107786,1
54215539,6296790,1
15714253,6296790,1
100233,29028775,1
5244945,6498492,1
36763164,103633984,1
97448460,70107786,1
160718,20904437,1
1252066,70107786,1
5939,20904437,1
2671139,103633984,1
444071,81598961,1
4425455,29028775,1
50792,103633984,1
2029031,6498492,1
178703968,20904437,1
3382565,6498492,1
636,6296790,1
19036496,81598961,1
412180,6498492,1
81904,29028775,1
68491,81598961,1
30693707,103633984,1
127199,6498492,1
12677229,29028775,1
1470270,6296790,1
333673,20904437,1
127009,70107786,1
1969742,103633984,1
19228770,70107786,1
7054676,20904437,1
313494,6296790,1
41227164,20904437,1
7275322,29028775,1
1883524,6498492,1
8156463,6296790,1
1693688,81598961,1
9715368,103633984,1
12189820,6498492,1
316371,103633984,1
14854048,6498492,1
7983005,70107786,1
7837457,29028775,1
332330,81598961,1
46917596,20904437,1
130553,81598961,1
457542,6296790,1
9304194,70107786,1
7928961,29028775,1
9380313,70107786,1
12473193,103633984,1
6326271,20904437,1
64726664,29028775,1
918034,20904437,1
74945038,70107786,1
32469542,81598961,1
635179,81598961,1
9218736,70107786,1
205629,103633984,1
5833005,81598961,1
495412,29028775,1
86853786,6296790,1
17712401,103633984,1
1824298,6498492,1
59922774,6296790,1
8525267,6498492,1
32130965,20904437,1
794206,6296790,1
3118036,29028775,1
32254667,103633984,1
1008252,6498492,1
189580,20904437,1
490968,70107786,1
386122,6498492,1
26338,81598961,1
5188694,6296790,1
11982847,6296790,1
413772,6498492,1
239003,81598961,1
32006038,70107786,1
8291514,70107786,1
4381907,20904437,1
1750999,29028775,1
3718366,103633984,1
107705,6296790,1
1286554,103633984,1
1203991,29028775,1
46436462,20904437,1
11718525,81598961,1
23718874,6498492,1
1307633,29028775,1
177184,103633984,1
1103836,29028775,1
7017045,6498492,1
51437,81598961,1
603872,70107786,1
1240098,6296790,1
85361835,70107786,1
1270790,103633984,1
1205228,6296790,1
40688874,20904437,1
765963,103633984,1
7283641,29028775,1
19854105,103633984,1
22633385,70107786,1
4660275,81598961,1
92938836,20904437,1
829526,6498492,1
55398,20904437,1
179026,29028775,1
1026649,81598961,1
7154425,6296790,1
43425812,70107786,1
17830956,29028775,1
261952,6296790,1
6275069,81598961,1
3056812,20904437,1
5395456,6498492,1
16707340,103633984,1
9272629,6498492,1
74513600,70107786,1
3474409,20904437,1
54534849,20904437,1
1002156,6296790,1
17791828,103633984,1
20207730,20904437,1
59876059,103633984,1
313886,6498492,1
15832198,29028775,1
6410412,6498492,1
1024659,81598961,1
63104554,6296790,1
1348993,70107786,1
78272747,70107786,1
22935000,6498492,1
5785300,29028775,1
359157,29028775,1
713966,81598961,1
88643231,70107786,1
1719646,6296790,1
9448417,81598961,1
600159,20904437,1
22633385,103633984,1
4482199,103633984,1
5042463,20904437,1
200528,6498492,1
131869864,6296790,1
2590174,29028775,1
38394281,70107786,1
15700877,6296790,1
356399,81598961,1
95340,29028775,1
129536,20904437,1
5501268,70107786,1
1152074,81598961,1
581764,31792824,1
17053934,843222,1
61921913,529502,1
31427850,103633984,1
316835,6296790,1
3399015,6498492,1
11962885,843222,1
349588,529502,1
2077170,100060912,1
849736,27193779,1
198820984,203587744,1
77981110,529502,1
40874726,100060912,1
1055967,843222,1
7533290,31792824,1
99604,27193779,1
5026708,31792824,1
1067818,27193779,1
15940448,100060912,1
88744,529502,1
4923335,27193779,1
67524305,203587744,1
855034,31792824,1
2953267,100060912,1
91160475,843222,1
83924254,203587744,1
2763135,529502,1
228873,31792824,1
110123,27193779,1
17668509,203587744,1
16513580,843222,1
13148000,203587744,1
1386322,31792824,1
50898928,203587744,1
1895943,529502,1
634714,843222,1
601206,100060912,1
25148017,27193779,1
11810973,31792824,1
2217296,100060912,1
233315852,203587744,1
